date,sentiment_financial,oil_relevance_financial,news_count_financial,positive_prob_financial,neutral_prob_financial,negative_prob_financial
2014-10-17,-0.9614609368145466,2.0,1,0.009196292608976364,0.02014654502272606,0.970657229423523
2014-10-20,0.8994671665132046,2.0,1,0.9293652772903442,0.04073667526245117,0.029898110777139664
2014-10-26,0.5549649000167847,1.0,1,0.6584214568138123,0.23812198638916016,0.10345655679702759
2014-11-05,-0.8503622282296419,1.0,1,0.016353799030184746,0.11693020164966583,0.8667160272598267
2014-11-06,0.8897941820323467,2.0,1,0.9297136068344116,0.03036702238023281,0.039919424802064896
2014-11-10,-0.8750490797683597,2.0,1,0.01186439860612154,0.10122209042310715,0.8869134783744812
2014-11-12,0.9177851234562695,2.0,2,0.9366861283779144,0.044412849470973015,0.018901004921644926
2014-11-19,-0.9512581052258611,2.0,1,0.012713569216430187,0.02331475354731083,0.9639716744422913
2014-11-24,-0.9201690759509802,2.0,1,0.011657217517495155,0.05651650205254555,0.9318262934684753
2014-11-25,-0.19111507711932063,2.5,2,0.33128606202080846,0.1463127862662077,0.5224011391401291
2014-11-27,-0.9165497105568647,1.0,1,0.021773846819996834,0.039902620017528534,0.9383235573768616
2014-12-04,0.599930158816278,1.0,2,0.6573916524648666,0.28514691814780235,0.05746149364858866
2014-12-16,-0.8704503532499075,1.0,1,0.01971062459051609,0.09012836962938309,0.8901609778404236
2014-12-17,-0.14059245586395264,2.0,1,0.3111375570297241,0.23713244497776031,0.45173001289367676
2014-12-22,-0.6449434868991375,2.0,1,0.03444718196988106,0.2861621677875519,0.6793906688690186
2014-12-30,-0.027736960910260677,1.5,4,0.36658561090007424,0.23909179866313934,0.3943225718103349
2015-01-02,0.8264182582497597,2.0,1,0.8396409153938293,0.147136390209198,0.013222657144069672
2015-01-06,-0.7187675461173058,3.0,1,0.12354234606027603,0.03414769470691681,0.8423098921775818
2015-01-07,0.4519561231136322,2.0,1,0.6262719035148621,0.1994122713804245,0.17431578040122986
2015-01-08,-0.8367103366181254,2.0,1,0.013710376806557178,0.13586893677711487,0.8504207134246826
2015-01-12,-0.04398840293288231,2.0,1,0.03487851843237877,0.886254608631134,0.07886692136526108
2015-01-13,-0.5893709324300289,2.0,2,0.14082470908761024,0.1289796344935894,0.7301956415176392
2015-01-15,0.798179398290813,2.0,1,0.8096303343772888,0.1789187341928482,0.01145093608647585
2015-01-16,0.18540264666080475,2.0,1,0.4249900281429291,0.3354225158691406,0.23958738148212433
2015-01-18,-0.7565565779805183,2.0,1,0.10903310030698776,0.025377212092280388,0.8655896782875061
2015-01-20,-0.9678813554346561,2.0,1,0.008302237838506699,0.015514216385781765,0.9761835932731628
2015-01-21,0.9083604253828526,1.0,1,0.9418958425521851,0.024568764492869377,0.033535417169332504
2015-01-23,-0.8380773831158876,2.0,1,0.024083836004137993,0.11375493556261063,0.8621612191200256
2015-01-29,-0.1524679809808731,2.0,1,0.232731893658638,0.3820682168006897,0.3851998746395111
2015-01-30,0.08088519610464573,1.5,2,0.3978471774607897,0.2851908579468727,0.31696198135614395
2015-02-03,0.6718449033796787,2.0,1,0.680713951587677,0.3104170560836792,0.008869048207998276
2015-02-04,-0.9275377243757248,3.0,1,0.021059229969978333,0.03034384176135063,0.9485969543457031
2015-02-06,0.47285471856594086,3.0,1,0.6141207814216614,0.24461311101913452,0.14126606285572052
2015-02-10,0.850126251578331,1.0,1,0.8947150111198425,0.060696255415678024,0.044588759541511536
2015-02-12,-0.11919069103896618,1.5,2,0.05947526730597019,0.7618587911128998,0.17866595834493637
2015-02-16,-0.07232993841171265,1.0,1,0.1303379386663437,0.6669942140579224,0.20266787707805634
2015-02-19,-0.823261447250843,1.0,1,0.07465051859617233,0.02743748016655445,0.8979119658470154
2015-02-20,-0.37717024236917496,2.5,2,0.16600743681192398,0.29081486351788044,0.5431776791810989
2015-02-24,-0.9186259247362614,2.0,1,0.01194235309958458,0.05748940631747246,0.930568277835846
2015-02-28,0.009241580963134766,2.0,1,0.03314235433936119,0.942956805229187,0.023900773376226425
2015-03-04,-0.2967657349072397,2.0,2,0.3171286531724036,0.06897696852684021,0.6138943880796432
2015-03-08,-0.9474734645336866,3.0,1,0.009084763005375862,0.034356970340013504,0.9565582275390625
2015-03-10,0.841984711587429,2.0,1,0.8563461899757385,0.1292923241853714,0.014361478388309479
2015-03-13,0.04558861814439297,2.0,1,0.07118134945631027,0.9032259583473206,0.025592731311917305
2015-03-16,-0.5911505613476038,2.5,2,0.02090618573129177,0.36703704949468374,0.6120567470788956
2015-03-20,-0.77162304520607,2.0,2,0.06645268201828003,0.09547153115272522,0.83807572722435
2015-03-26,0.19506024569272995,2.0,1,0.2099957913160324,0.7750686407089233,0.01493554562330246
2015-03-30,-0.5017370730638504,2.0,1,0.2369839996099472,0.024294961243867874,0.7387210726737976
2015-04-02,-0.9453584961593151,2.0,1,0.013858992606401443,0.026923490688204765,0.9592174887657166
2015-04-03,-0.8205038048326969,1.5,2,0.02692621573805809,0.12564383633434772,0.847430020570755
2015-04-05,-0.4920690059661865,1.0,1,0.22533249855041504,0.05726601183414459,0.7174015045166016
2015-04-08,0.05612511560320854,1.5,2,0.49871644377708435,0.058692293241620064,0.4425913281738758
2015-04-14,-0.9629418570548296,3.0,1,0.010147122666239738,0.016763931140303612,0.9730889797210693
2015-04-17,0.12552389688789845,2.0,1,0.1421402096748352,0.8412434458732605,0.01661631278693676
2015-04-19,-0.7313787713646889,2.0,1,0.0627407655119896,0.14313973486423492,0.7941195368766785
2015-04-22,-0.8807583786547184,2.0,1,0.037981417030096054,0.04327872768044472,0.9187397956848145
2015-04-23,-0.9478390142321587,2.0,1,0.007562287151813507,0.03703644126653671,0.9554013013839722
2015-04-24,-0.8658538199961185,2.0,1,0.05287453159689903,0.028397107496857643,0.9187283515930176
2015-04-28,-0.8394033759832382,2.0,1,0.04801376163959503,0.06456909328699112,0.8874171376228333
2015-05-05,0.5910184439271688,2.0,1,0.6079249382019043,0.37516850233078003,0.01690649427473545
2015-05-07,0.806620255112648,2.0,1,0.8858698606491089,0.03488057851791382,0.07924960553646088
2015-05-08,-0.4660661588422954,1.0,2,0.027210626285523176,0.479512607678771,0.4932767851278186
2015-05-10,-0.017421292141079903,2.0,2,0.458985885605216,0.06460696272552013,0.47640717774629593
2015-05-11,-0.8272691275924444,2.0,1,0.02417982555925846,0.124371238052845,0.8514489531517029
2015-05-12,0.2408349234610796,2.0,2,0.25876806303858757,0.7232988178730011,0.017933139577507973
2015-05-13,0.2539997100830078,1.0,1,0.5957760810852051,0.06244754418730736,0.34177637100219727
2015-05-15,-0.9280620096251369,2.0,1,0.014100742526352406,0.04373648390173912,0.9421627521514893
2015-05-17,-0.7156361406669021,1.0,1,0.012812071479856968,0.258739709854126,0.728448212146759
2015-05-20,-0.016754306852817535,2.0,1,0.04585040360689163,0.8915448784828186,0.06260471045970917
2015-05-21,-0.016754306852817535,2.0,1,0.04585040360689163,0.8915448784828186,0.06260471045970917
2015-05-28,-0.41324586048722267,1.5,2,0.07925319857895374,0.42824774980545044,0.4924990590661764
2015-06-01,0.16651123762130737,2.0,1,0.4511643648147583,0.26418256759643555,0.2846531271934509
2015-06-04,-0.11031708074733615,1.0,2,0.16097408346831799,0.5677347779273987,0.27129116421565413
2015-06-05,-0.4370254961152871,1.6666666666666667,3,0.0540619802971681,0.45485055446624756,0.49108747641245526
2015-06-09,-0.8175734244287014,1.0,1,0.04289007559418678,0.09664636850357056,0.8604635000228882
2015-06-14,-0.9474699171259999,1.5,2,0.011591407470405102,0.029347283765673637,0.959061324596405
2015-06-17,-0.07869408838450909,1.0,1,0.02246967889368534,0.8763665556907654,0.10116376727819443
2015-06-18,0.17733672633767128,1.0,1,0.18684129416942596,0.803654134273529,0.009504567831754684
2015-06-23,-0.2045290768146515,1.0,1,0.3692620098590851,0.05694691464304924,0.5737910866737366
2015-06-29,-0.7776428690801064,1.3333333333333333,3,0.02529143976668517,0.17177425821622214,0.8029343088467916
2015-06-30,-0.2591825947165489,1.0,1,0.022633709013462067,0.6955499649047852,0.281816303730011
2015-07-03,-0.8145887684077024,3.0,1,0.025746481493115425,0.13391824066638947,0.8403352499008179
2015-07-14,0.6982564833015203,2.0,1,0.7124820351600647,0.2732924222946167,0.01422555185854435
2015-07-15,0.14853383973240852,1.0,1,0.19787649810314178,0.7527808547019958,0.04934265837073326
2015-07-16,0.08866262435913086,2.0,1,0.12126792222261429,0.8461267352104187,0.03260529786348343
2015-07-21,-0.9589376272633672,2.0,1,0.01071889977902174,0.019624648615717888,0.9696565270423889
2015-07-22,-0.7649743221700191,1.0,1,0.02164999023079872,0.1917256861925125,0.7866243124008179
2015-07-28,0.6061556339263916,2.0,1,0.7230852246284485,0.15998516976833344,0.11692959070205688
2015-08-03,-0.9412377718836069,2.0,1,0.01439807377755642,0.02996608056128025,0.9556358456611633
2015-08-12,0.17215445637702942,2.0,1,0.2406676560640335,0.6908190846443176,0.06851319968700409
2015-08-17,0.12464543804526329,2.0,1,0.15049827098846436,0.8236489295959473,0.025852832943201065
2015-08-18,0.12755432724952698,2.0,1,0.48472970724105835,0.1580948829650879,0.35717537999153137
2015-08-20,0.11377374082803726,2.0,1,0.1583772748708725,0.7970191836357117,0.044603534042835236
2015-08-21,0.02748197317123413,2.0,1,0.05697517469525337,0.9135316014289856,0.02949320152401924
2015-08-24,-0.8905536383390427,2.0,1,0.020355895161628723,0.06873460114002228,0.9109095335006714
2015-08-26,-0.23173807049170136,2.0,2,0.07721959613263607,0.6138227432966232,0.30895766662433743
2015-09-01,-0.8191801328212023,2.0,1,0.023679552599787712,0.13346077501773834,0.84285968542099
2015-09-02,-0.8995218258351088,1.0,1,0.015647711232304573,0.06918272376060486,0.9151695370674133
2015-09-03,-0.42881397251039743,2.0,2,0.024736596271395683,0.5217128284275532,0.4535505687817931
2015-09-04,-0.4232245273888111,2.0,1,0.045582812279462814,0.48560982942581177,0.4688073396682739
2015-09-08,-0.9142053872346878,1.0,1,0.02080826461315155,0.04417803883552551,0.9350136518478394
2015-09-09,-0.8633347190916538,1.0,1,0.056456681340932846,0.023751894012093544,0.9197914004325867
2015-09-22,-0.22278995625674725,2.0,2,0.3466037828475237,0.08400245942175388,0.5693937391042709
2015-09-29,-0.8855406832881272,2.0,2,0.013460974674671888,0.08753732964396477,0.8990016579627991
2015-09-30,0.09646902326494455,1.5,2,0.17848774045705795,0.7394935488700867,0.0820187171921134
2015-10-06,-0.6749913431704044,1.5,2,0.12969764694571495,0.06561331171542406,0.8046889901161194
2015-10-14,-0.3475131895393133,1.5,2,0.12959767132997513,0.3932914067991078,0.47711086086928844
2015-10-16,0.1341924937441945,2.0,1,0.14528921246528625,0.8436140418052673,0.011096718721091747
2015-10-20,-0.8617743998765945,2.0,1,0.057580336928367615,0.023064980283379555,0.9193547368049622
2015-10-23,-0.9615829857066274,1.0,1,0.007468077354133129,0.02348078228533268,0.9690510630607605
2015-10-30,-0.9099809117615223,2.0,1,0.02716795727610588,0.03568316251039505,0.9371488690376282
2015-11-09,0.8576647015288472,1.0,1,0.8671027421951294,0.12345918267965317,0.009438040666282177
2015-11-12,-0.9599465867504478,3.0,1,0.010162399150431156,0.019728681072592735,0.9701089859008789
2015-11-13,-0.08455503731966019,2.0,1,0.11179805546998978,0.691848874092102,0.19635309278964996
2015-11-16,0.06949302367866039,2.0,1,0.0799950361251831,0.9095029830932617,0.010502012446522713
2015-11-17,0.01876509003341198,2.0,1,0.0436580628156662,0.9314489960670471,0.02489297278225422
2015-11-19,0.2841461752541363,1.5,2,0.30478889495134354,0.6745684146881104,0.020642719697207212
2015-11-22,-0.9283604957163334,1.0,1,0.011928524821996689,0.047782473266124725,0.9402890205383301
2015-11-23,-0.7138368152081966,2.0,1,0.04314598813652992,0.1998712569475174,0.7569828033447266
2015-11-24,-0.8890518639236689,2.0,1,0.027600934728980064,0.05574626475572586,0.9166527986526489
2015-11-29,-0.8740567043423653,2.0,1,0.01813703030347824,0.08966932445764542,0.8921937346458435
2015-12-01,-0.048453882336616516,2.0,1,0.08510375022888184,0.781338632106781,0.13355763256549835
2015-12-02,0.3236086182296276,1.5,2,0.47184262052178383,0.37992341443896294,0.14823400229215622
2015-12-03,0.8907152814790606,2.0,1,0.9047088623046875,0.08129751682281494,0.01399358082562685
2015-12-05,-0.9076041346415877,2.0,1,0.013949894346296787,0.06449604779481888,0.9215540289878845
2015-12-12,0.42112297378480434,1.0,1,0.43438106775283813,0.5523608326911926,0.01325809396803379
2015-12-14,-0.2336398959159851,1.0,1,0.3472598195075989,0.07184052467346191,0.580899715423584
2015-12-17,-0.8887092918157578,1.0,1,0.04966332018375397,0.011964055709540844,0.9383726119995117
2015-12-18,0.2982691638171673,2.0,1,0.3495606780052185,0.5991477966308594,0.051291514188051224
2015-12-23,-0.8940793909132481,2.0,1,0.03415578231215477,0.03760908544063568,0.9282351732254028
2015-12-24,0.09037997387349606,1.0,1,0.11137627810239792,0.8676274418830872,0.020996304228901863
2016-01-03,0.06905853748321533,1.0,1,0.5095097422599792,0.05003906786441803,0.4404512047767639
2016-01-06,0.19012124463915825,2.0,1,0.2005384862422943,0.7890443205833435,0.010417241603136063
2016-01-07,0.24151602387428284,2.0,1,0.598611056804657,0.044293954968452454,0.35709503293037415
2016-01-12,-0.8912561368197203,1.0,1,0.027981536462903023,0.05278075858950615,0.9192376732826233
2016-01-14,-0.6073376089334488,3.0,1,0.17630688846111298,0.04004862159490585,0.7836444973945618
2016-01-17,0.7244317405857146,2.0,2,0.7423856556415558,0.23966040648519993,0.017953915055841208
2016-01-19,-0.9292385228909552,1.5,2,0.018211012240499258,0.03433945216238499,0.9474495351314545
2016-01-20,-0.4547967202961445,1.6666666666666667,3,0.11124949467678864,0.3227042729655902,0.5660462149729332
2016-01-21,-0.015099592506885529,2.0,1,0.08722920715808868,0.8104420304298401,0.10232879966497421
2016-01-22,-0.30107234170039493,2.0,3,0.23951256771882376,0.2199025352795919,0.5405849094192187
2016-01-25,0.1589135229587555,2.0,1,0.19000458717346191,0.7789043188095093,0.03109106421470642
2016-01-26,0.055105624720454216,1.0,1,0.07008982449769974,0.9149259924888611,0.014984199777245522
2016-02-02,-0.9007978057488799,2.0,1,0.01272533182054758,0.07375147193670273,0.9135231375694275
2016-02-03,-0.8969640042632818,2.0,1,0.018303940072655678,0.06642821431159973,0.9152679443359375
2016-02-04,-0.8059031888842583,2.0,1,0.05173111706972122,0.0906345471739769,0.8576343059539795
2016-02-05,0.14382015820592642,2.0,1,0.15654516220092773,0.8307298421859741,0.012725003995001316
2016-02-14,0.8360376060009003,2.0,1,0.8998233079910278,0.03639095649123192,0.06378570199012756
2016-02-15,0.05934940930455923,2.0,2,0.48473600670695305,0.08987746760249138,0.4253865974023938
2016-02-19,-0.04705187678337097,2.0,1,0.04820770025253296,0.8565326929092407,0.09525957703590393
2016-02-20,0.7338536428287625,2.0,1,0.7450624108314514,0.24372880160808563,0.011208768002688885
2016-02-21,-0.9101176876574755,2.0,1,0.024096248671412468,0.041689757257699966,0.9342139363288879
2016-02-22,-0.1401771530508995,1.0,1,0.09731952100992203,0.6651838421821594,0.23749667406082153
2016-02-24,0.8426465913653374,2.0,1,0.9054190516471863,0.03180847316980362,0.06277246028184891
2016-02-25,-0.6720698401331902,2.0,2,0.05374998599290848,0.22043022513389587,0.7258198261260986
2016-02-26,-0.6145571991801262,2.0,1,0.06300181895494461,0.25943922996520996,0.6775590181350708
2016-02-27,-0.9320000158622861,2.0,1,0.012789036147296429,0.04242182895541191,0.9447890520095825
2016-03-03,-0.5549049912951887,1.5,2,0.02590837934985757,0.3932782616466284,0.5808133706450462
2016-03-04,-0.7254112176597118,1.0,1,0.06199635937809944,0.15059606730937958,0.7874075770378113
2016-03-06,0.017191320657730103,2.0,1,0.14901849627494812,0.7191542387008667,0.13182717561721802
2016-03-17,0.402828112244606,1.0,1,0.47086358070373535,0.4611009657382965,0.06803546845912933
2016-03-24,-0.2627670504152775,1.0,1,0.0467369519174099,0.6437590718269348,0.3095040023326874
2016-03-25,0.046162474900484085,2.0,1,0.06650253385305405,0.9131574034690857,0.02034005895256996
2016-03-29,-0.5143262036144733,2.0,2,0.2031562738120556,0.07936124131083488,0.7174824774265289
2016-03-31,0.889234259724617,2.0,1,0.9262612462043762,0.03671175613999367,0.037026986479759216
2016-04-03,-0.18043304979801178,2.0,1,0.04818373918533325,0.7231994271278381,0.22861678898334503
2016-04-05,0.029864434152841568,2.0,1,0.07799268513917923,0.873879075050354,0.04812825098633766
2016-04-12,0.16511235386133194,2.0,1,0.21303296089172363,0.7390463948249817,0.04792060703039169
2016-04-19,0.5885891939202944,1.0,3,0.6198536505301794,0.34888191769520444,0.031264456609884896
2016-04-21,-0.6411915626376867,2.0,1,0.024920502677559853,0.3089674413204193,0.6661120653152466
2016-04-22,0.05781764164566994,2.0,1,0.1105930358171463,0.8366315960884094,0.052775394171476364
2016-04-25,0.5734235565178096,2.0,2,0.5894155651330948,0.39459241926670074,0.015992008615285158
2016-04-29,0.2028949586674571,1.0,1,0.21165044605731964,0.7795940637588501,0.008755487389862537
2016-05-02,-0.38188342470675707,1.5,2,0.07310061901807785,0.47191532514989376,0.4549840437248349
2016-05-04,-0.3770040534436703,2.0,2,0.28622131422162056,0.05055337771773338,0.6632253676652908
2016-05-05,-0.9144387422129512,2.0,1,0.013336223550140858,0.058888889849185944,0.927774965763092
2016-05-11,0.04412670619785786,2.0,1,0.07435180246829987,0.8954230546951294,0.03022509627044201
2016-05-13,-0.8931068233214319,2.5,2,0.03186651552096009,0.04316011071205139,0.924973338842392
2016-05-17,-0.3209744170308113,2.0,1,0.05817132443189621,0.5626829266548157,0.3791457414627075
2016-05-18,-0.8648084327578545,2.0,1,0.034062452614307404,0.0670667290687561,0.8988708853721619
2016-05-19,0.518463434651494,2.0,1,0.5267733931541443,0.4649166762828827,0.008309958502650261
2016-05-31,-0.7623131684958935,2.0,1,0.05281873419880867,0.13204936683177948,0.8151319026947021
2016-06-01,0.010891610756516457,2.0,1,0.04026245325803757,0.9303667545318604,0.02937084250152111
2016-06-02,-0.7204332649707794,1.0,1,0.10697665810585022,0.06561335921287537,0.8274099230766296
2016-06-03,0.6422743573784828,2.0,1,0.6534601449966431,0.3353540599346161,0.011185787618160248
2016-06-05,0.8102235589176416,2.0,1,0.8226724863052368,0.16487854719161987,0.012448927387595177
2016-06-06,0.11910975258797407,2.0,1,0.13257884979248047,0.8539519906044006,0.013469097204506397
2016-06-08,-0.7746359016746283,2.0,1,0.024455079808831215,0.17645390331745148,0.7990909814834595
2016-06-10,0.07057915814220905,1.6666666666666667,3,0.38614609092473984,0.29828693469365436,0.3155669327825308
2016-06-12,0.8919306937605143,2.0,1,0.9182159900665283,0.05549882352352142,0.02628529630601406
2016-06-20,0.05231309123337269,2.0,1,0.0656939446926117,0.9209251999855042,0.013380853459239006
2016-06-22,-0.023897560313344002,1.0,1,0.021824190393090248,0.932453989982605,0.04572175070643425
2016-06-23,0.14934314787387848,1.0,1,0.20977984368801117,0.7297834157943726,0.06043669581413269
2016-06-24,0.05762465484440327,1.0,1,0.07147319614887238,0.9146782755851746,0.013848541304469109
2016-06-28,0.03232696279883385,2.0,1,0.07233788818120956,0.8876511454582214,0.04001092538237572
2016-07-02,-0.9618374351412058,2.0,1,0.00901648961007595,0.020129676908254623,0.9708539247512817
2016-07-05,-0.8790861219167709,2.0,1,0.02798350155353546,0.06494688242673874,0.9070696234703064
2016-07-10,0.05355054512619972,2.0,1,0.07179059833288193,0.9099693298339844,0.018240053206682205
2016-07-20,0.9002986177802086,3.0,1,0.9333357810974121,0.033627159893512726,0.03303716331720352
2016-07-21,0.0687500350177288,1.0,1,0.09835837036371231,0.8720332980155945,0.029608335345983505
2016-07-22,-0.8290969580411911,2.0,1,0.04400523006916046,0.08289256691932678,0.8731021881103516
2016-07-26,-0.8099173661321402,2.0,1,0.019977176561951637,0.1501283198595047,0.8298945426940918
2016-07-27,-0.34608932165428996,2.5,2,0.14802679466083646,0.35785706620663404,0.4941161163151264
2016-08-02,-0.07382237911224365,2.0,1,0.04028438776731491,0.8456088304519653,0.11410676687955856
2016-08-03,0.191863258369267,2.0,1,0.201324462890625,0.7892143130302429,0.009461204521358013
2016-08-08,-0.29160214215517044,2.0,2,0.13905707374215126,0.4302837010473013,0.4306592158973217
2016-08-10,-0.9371707867830992,3.0,1,0.018159465864300728,0.026510275900363922,0.9553302526473999
2016-08-11,-0.8219205029308796,2.0,1,0.04930729791522026,0.07946490496397018,0.8712278008460999
2016-08-12,-0.4165090210735798,1.5,2,0.07043724227696657,0.4426164897158742,0.48694626335054636
2016-08-18,-0.32915225252509117,2.0,1,0.03554338589310646,0.5997609496116638,0.36469563841819763
2016-08-19,-0.38319260627031326,1.0,1,0.12444793432950974,0.36791151762008667,0.507640540599823
2016-08-23,-0.8806913141161203,2.0,1,0.019731556996703148,0.07984559237957001,0.9004228711128235
2016-08-25,-0.00020221993327140808,1.5,2,0.03258010745048523,0.9346375465393066,0.03278232738375664
2016-08-27,0.11880453675985336,2.0,1,0.17052215337753296,0.7777602672576904,0.051717616617679596
2016-08-29,-0.6949440911412239,2.0,1,0.07277046889066696,0.15951502323150635,0.7677145600318909
2016-08-31,0.052768342196941376,2.0,1,0.06802196800708771,0.916724443435669,0.015253625810146332
2016-09-02,0.736732579767704,2.0,1,0.8467828631401062,0.0431668795645237,0.11005028337240219
2016-09-06,0.29145030304789543,1.0,1,0.30306994915008545,0.685310423374176,0.011619646102190018
2016-09-08,0.7639442346990108,1.0,1,0.7796826958656311,0.20457886159420013,0.015738461166620255
2016-09-09,-0.8852424137294292,2.0,1,0.04890256002545357,0.01695246808230877,0.9341449737548828
2016-09-12,-0.9370675357058644,2.0,1,0.012597653083503246,0.03773711994290352,0.9496651887893677
2016-09-21,-0.8229573667049408,2.0,1,0.04585334658622742,0.08533588796854019,0.8688107132911682
2016-10-04,0.002089632675051689,2.0,1,0.029483070597052574,0.943123459815979,0.027393437922000885
2016-10-07,-0.17025983333587646,2.0,1,0.0708639919757843,0.6880121827125549,0.24112382531166077
2016-10-11,-0.9469259260222316,2.0,1,0.008408796973526478,0.03625649958848953,0.9553347229957581
2016-10-13,0.7379072261974216,2.0,1,0.7456935048103333,0.24652022123336792,0.007786278612911701
2016-10-14,-0.2836581766605377,1.0,1,0.20053035020828247,0.31528109312057495,0.4841885268688202
2016-10-18,0.8040717225521803,2.0,1,0.8196988701820374,0.16467395424842834,0.015627147629857063
2016-10-27,-0.9469139184802771,1.0,1,0.01962457038462162,0.013836972415447235,0.9665384888648987
2016-10-28,0.7971653044223785,1.0,1,0.8781050443649292,0.04095515236258507,0.08093973994255066
2016-10-31,0.061526683159172535,2.0,1,0.07195083796977997,0.9176249504089355,0.010424154810607433
2016-11-09,0.19112730026245117,1.0,1,0.4572601318359375,0.27660709619522095,0.26613283157348633
2016-11-11,-0.4215234601870179,2.5,2,0.05047294870018959,0.47753062658011913,0.4719964088872075
2016-11-15,-0.05131080001592636,2.0,1,0.048128291964530945,0.8524326086044312,0.0994390919804573
2016-11-16,-0.061622876673936844,2.0,1,0.040076348930597305,0.8582243919372559,0.10169922560453415
2016-11-22,0.03141799010336399,2.5,2,0.14690550789237022,0.7376069724559784,0.11548751778900623
2016-11-29,0.02746899612247944,3.0,1,0.05110906437039375,0.9252509474754333,0.023640068247914314
2016-11-30,0.9019951038062572,2.0,1,0.9363049864768982,0.029385214671492577,0.034309882670640945
2016-12-05,0.19358641281723976,2.0,2,0.2157682105898857,0.7620499432086945,0.02218179777264595
2016-12-06,0.10921255312860012,1.0,1,0.11923542618751526,0.8707417249679565,0.010022873058915138
2016-12-09,0.09417199715971947,2.0,1,0.10567399859428406,0.8828240036964417,0.01150200143456459
2016-12-10,0.5181398782879114,2.0,1,0.5475212335586548,0.4230974316596985,0.02938135527074337
2016-12-13,0.06678343378007412,1.0,1,0.08317999541759491,0.9004234671592712,0.01639656163752079
2016-12-14,-0.7395242266356945,2.0,1,0.032523829489946365,0.19542807340621948,0.7720480561256409
2016-12-20,-0.24438375607132912,2.0,1,0.03252720460295677,0.690561830997467,0.2769109606742859
2016-12-25,-0.8456936124712229,2.0,1,0.022411024197936058,0.10948427021503448,0.8681046366691589
2017-01-03,-0.6996145392768085,2.0,2,0.045760408509522676,0.208864638581872,0.7453749477863312
2017-01-04,0.21973548643290997,2.0,1,0.23922400176525116,0.7412874698638916,0.019488515332341194
2017-01-06,0.08427669759839773,1.0,1,0.09389349073171616,0.896489679813385,0.009616793133318424
2017-01-09,0.8895733077079058,2.0,1,0.9132778644561768,0.06301755458116531,0.02370455674827099
2017-01-10,0.18125103414058685,2.0,1,0.4242546558380127,0.33274176716804504,0.24300362169742584
2017-01-17,0.32920670323073864,1.0,1,0.34136635065078735,0.6464740037918091,0.012159647420048714
2017-01-18,-0.7175469119101763,1.0,1,0.012877075001597404,0.2566989064216614,0.7304239869117737
2017-01-24,0.016203543171286583,2.0,1,0.03770368918776512,0.9407961368560791,0.02150014601647854
2017-01-26,0.8366033006459475,3.0,1,0.8671197891235352,0.10236368328332901,0.0305164884775877
2017-01-27,0.927740104496479,2.0,1,0.9474098086357117,0.032920438796281815,0.019669704139232635
2017-02-02,0.034145331010222435,2.0,1,0.049725860357284546,0.9346936345100403,0.015580529347062111
2017-02-06,0.9166750945150852,2.0,1,0.9450689554214478,0.02653723955154419,0.028393860906362534
2017-02-07,-0.40540872514247894,2.0,1,0.2005203515291214,0.19355058670043945,0.6059290766716003
2017-02-09,0.9029895663261414,2.0,1,0.9300190210342407,0.04295152798295021,0.027029454708099365
2017-02-10,0.09776242822408676,1.5,2,0.534407451748848,0.02894745673984289,0.4366450235247612
2017-02-12,0.8163152327761054,2.0,1,0.8277768492698669,0.16076147556304932,0.01146161649376154
2017-02-15,-0.9635114632546902,1.0,1,0.008737746626138687,0.019013024866580963,0.9722492098808289
2017-02-17,0.09128194488584995,2.0,1,0.11358701437711716,0.8641079664230347,0.022305069491267204
2017-02-20,0.2752836234867573,3.0,1,0.3181639611721039,0.6389557123184204,0.0428803376853466
2017-02-21,-0.4271504604257643,2.0,2,0.04716424224898219,0.47852105461061,0.4743147026747465
2017-02-22,-0.7453973814845085,2.0,1,0.11506224423646927,0.024478135630488396,0.8604596257209778
2017-02-28,0.03799105214420706,1.5,4,0.29478622239548713,0.4484185832552612,0.25679517025128007
2017-03-01,-0.8014035699889064,1.0,2,0.05919752735644579,0.0802013948559761,0.8606010973453522
2017-03-09,0.08807482477277517,2.0,1,0.10060092061758041,0.8868730068206787,0.01252609584480524
2017-03-10,-0.12357143312692642,1.6666666666666667,3,0.30742934594551724,0.26156986504793167,0.43100077907244366
2017-03-13,0.5356289837509394,1.5,2,0.5683978497982025,0.3988333232700825,0.032768866047263145
2017-03-14,-0.9075663257390261,1.0,1,0.022251887246966362,0.04792998358607292,0.9298182129859924
2017-03-16,0.4555177600122988,2.0,2,0.5240977257490158,0.4073222577571869,0.06857996573671699
2017-03-21,-0.8255306892096996,2.0,1,0.03602435067296028,0.10242065042257309,0.8615550398826599
2017-03-24,-0.38105110079050064,2.0,2,0.03246237616986036,0.5540241077542305,0.413513476960361
2017-03-27,-0.44631659239530563,1.0,1,0.04661429673433304,0.4604547917842865,0.49293088912963867
2017-03-29,0.0874258941039443,2.0,1,0.0965747982263565,0.8942763209342957,0.009148904122412205
2017-03-30,0.022361433133482933,2.0,1,0.03673373907804489,0.9488939642906189,0.014372305944561958
2017-04-04,-0.020743644796311855,1.5,2,0.4373074909672141,0.10464132949709892,0.45805113576352596
2017-04-06,-0.9464725023135543,1.0,1,0.013105534948408604,0.027316443622112274,0.9595780372619629
