date,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_target,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2012-10-30,0.13000000000000966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799999999999983,-0.3200000000000074,-1.6499999999999915,0.6343106494455298,1.626644188441179,85.598,89.3875,0.9576059292406656,0,-1.0,-6.22999999999999,0,0,0,0
2012-10-31,0.5799999999999983,0.0,0.0,0.019800000000003593,0.7900000000000027,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.0,0.8199999999999932,0.13000000000000966,-1.2600000000000051,0.3229086558146197,1.4279598991863178,85.766,89.2895,0.9605384731687376,0,0.8400000000000034,-1.9599999999999937,0,0,0,0
2012-11-01,0.8199999999999932,0.08743519000000001,-0.38900000000001,-0.039199999999993906,-1.9100000000000001,0.35839999999998895,51.100000000000364,0.0,-31.0,0.0,0.030000000000000027,0.0,-2.1499999999999915,0.5799999999999983,0.20000000000000284,0.4371155453652984,1.1760844939212887,86.05799999999999,89.0575,0.9663195126743956,0,1.4599999999999937,-4.640000000000001,0,0,0,0
2012-11-02,-2.1499999999999915,0.0,0.0,0.15930000000000177,0.8999999999999986,0.0,0.0,1547.0,0.0,8.0,0.0,0.0,0.7399999999999949,0.8199999999999932,0.25,1.1804533027612716,1.201574734298808,85.87,88.809,0.9669065072233671,0,-0.9399999999999977,-4.969999999999999,0,0,0,1
2012-11-05,0.7399999999999949,0.0,0.0,0.1967999999999961,0.8300000000000018,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,0.0,2.980000000000004,-2.1499999999999915,-0.3200000000000074,1.2442789076408833,1.2204980648554,85.894,88.6195,0.9692449178792478,0,0.12000000000000455,-3.7900000000000063,0,0,1,0
2012-11-06,2.980000000000004,0.0,0.0,-0.1869999999999976,-0.8400000000000034,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,-4.1200000000000045,0.7399999999999949,0.13000000000000966,1.8231236930060435,1.219128247646865,86.488,88.42949999999999,0.9780446570431814,0,2.969999999999999,-3.799999999999997,0,0,0,0
2012-11-07,-4.1200000000000045,0.0,0.0,0.1606000000000023,1.5,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.5699999999999932,2.980000000000004,0.5799999999999983,2.7883113169084988,1.4915872859403632,86.142,88.0925,0.9778585010074636,0,-1.730000000000004,-6.739999999999995,0,0,0,0
2012-11-08,0.5699999999999932,0.0,0.0,0.08609999999998763,-0.5899999999999999,0.0,0.0,0.0,0.0,0.0,-0.05999999999999983,0.0,1.0100000000000051,-4.1200000000000045,0.8199999999999932,2.7643136580352103,1.4766762108122882,85.746,87.7365,0.9773127489699268,0,-1.980000000000004,-7.1200000000000045,0,0,0,0
2012-11-09,1.0100000000000051,0.0,0.0,0.14960000000000662,0.120000000000001,0.0,0.0,1089.0,0.0,32.0,-0.010000000000000009,0.0,-0.519999999999996,0.5699999999999932,-2.1499999999999915,2.6205400206827636,1.5079259893886288,85.982,87.449,0.983224507998948,0,1.1799999999999926,-5.75,0,0,0,1
2012-11-12,-0.519999999999996,0.0,0.0,0.0,-1.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,1.0100000000000051,0.7399999999999949,2.6205400206827636,1.507079434221243,85.96600000000001,87.135,0.986584036265565,0,-0.0799999999999983,-6.280000000000001,0,0,1,0
2012-11-13,-0.18000000000000682,0.0,0.0,0.048500000000004206,-0.030000000000001137,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.0,0.9399999999999977,-0.519999999999996,2.980000000000004,2.03240497932868,1.5020704132349392,85.31800000000001,86.8005,0.9829206052960526,0,-3.240000000000009,-6.689999999999998,0,0,0,0
2012-11-14,0.9399999999999977,0.0,0.0,0.05859999999999843,1.2700000000000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8699999999999903,-0.18000000000000682,-4.1200000000000045,0.6835422444882271,1.5278584944121492,85.68199999999999,86.5145,0.9903773355911436,0,1.8199999999999932,-5.720000000000013,0,0,0,0
